,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
1028,10012864.0,A 3 MINUTOS DE LA TERMINAL 1  DEL AEROPUERTO CDMX,51424776,Luis Fernando,Unknown,Venustiano Carranza,19.43659,-99.09103,Entire home/apt,407.0,7.0,3.0,21/05/2022,0.79,2.0,90.0,3.0
1029,9384246.0,"Hermoso departamento, zona cÃ©ntrica",8256660,Maria,Unknown,CuauhtÃ©moc,19.43764,-99.15896,Entire home/apt,1200.0,3.0,30.0,05/04/2022,0.38,11.0,279.0,2.0
1030,10686291.0,"The Mystique Owl, amazing flat @ Casa Quetzal",50305161,Host Me Tender,Unknown,CuauhtÃ©moc,19.41924,-99.16248,Entire home/apt,1541.0,3.0,75.0,12/06/2022,0.97,39.0,326.0,27.0
1033,10012901.0,Studio- Apartment in Condesa,44051322,Silvia,Unknown,CuauhtÃ©moc,19.41325,-99.17809,Entire home/apt,808.0,2.0,20.0,03/03/2020,0.26,1.0,0.0,0.0
1035,10032950.0,Top Location - City Centre,43039281,Marcia & JC,Unknown,CuauhtÃ©moc,19.432249,-99.138039,Entire home/apt,1161.0,3.0,234.0,08/06/2022,2.97,3.0,289.0,46.0
1039,10707290.0,Colonial meets modern in the center of Mexico City,25611616,Cristian,Unknown,CuauhtÃ©moc,19.43182,-99.13913,Entire home/apt,961.0,1.0,340.0,11/06/2022,4.37,5.0,348.0,60.0
1040,10708874.0,"BEAUTIFUL condominium, great location!",55338277,Conny,Unknown,Benito JuÃ¡rez,19.35994,-99.15024,Entire home/apt,900.0,15.0,40.0,09/10/2018,0.65,1.0,2.0,0.0
1041,11394625.0,"LOFT, 3 blocks from Polanco, CDMX",59781329,MarÃ­a,Unknown,Miguel Hidalgo,19.4414,-99.16866,Entire home/apt,990.0,8.0,40.0,03/05/2022,0.64,5.0,293.0,5.0
1042,10772712.0,"Casa Donceles Apt 5â¤ï¸Ideal for Families, sanitized",54497443,Livia,Unknown,CuauhtÃ©moc,19.43667,-99.13862,Entire home/apt,2120.0,1.0,24.0,06/11/2021,0.32,10.0,176.0,3.0
1044,11395715.0,Santa FÃ© - Kids friendly / Near Mall & HospitalABC,46973517,Laura Karina,Unknown,Cuajimalpa de Morelos,19.35514,-99.284,Entire home/apt,2604.0,3.0,113.0,14/05/2022,1.56,1.0,60.0,16.0
1047,10741796.0,Boutique Apartment Puerta Alameda Down Town,42700394,Hugo Brauer,Unknown,CuauhtÃ©moc,19.43427,-99.14578,Entire home/apt,762.0,1.0,97.0,19/06/2022,1.25,32.0,289.0,25.0
1049,11410070.0,Spacious apartment with balcony !,45250899,Fer,Unknown,CuauhtÃ©moc,19.40457,-99.16916,Entire home/apt,1892.0,4.0,7.0,29/03/2022,0.13,2.0,171.0,4.0
1050,10805551.0,"Departamento San Angel, Ciudad Universitaria, UNAM",55934151,Vladimir,Unknown,Ãlvaro ObregÃ³n,19.34152,-99.18875,Entire home/apt,1128.0,3.0,50.0,30/04/2022,1.76,1.0,136.0,26.0
1052,10754507.0,"Beautiful, Big apartment, Condesa",11249089,Lilia,Unknown,CuauhtÃ©moc,19.40825,-99.17076,Entire home/apt,1817.0,2.0,56.0,15/03/2020,0.76,1.0,322.0,0.0
1053,10814150.0,Precioso Departamento  Amueblado,55992295,Perla,Unknown,Benito JuÃ¡rez,19.38812,-99.15495,Entire home/apt,811.0,2.0,2.0,17/11/2017,0.03,1.0,363.0,0.0
1055,11418097.0,CENTRALLY LOCATED NEW AND COZY.,48632315,Veronica,Unknown,CuauhtÃ©moc,19.42876,-99.15464,Entire home/apt,1514.0,4.0,15.0,12/05/2022,0.22,3.0,21.0,2.0
1056,10814260.0,â¢Lovely 1BR apt. 2 blocks from Plaza L.Cabrera,55993346,Carolina,Unknown,CuauhtÃ©moc,19.41764,-99.15774,Entire home/apt,857.0,3.0,56.0,09/04/2022,0.8,1.0,119.0,4.0
1059,12035082.0,ROMA NORTE Â·  UNBEATABLE LOCATION Â·  2BR Â· 1BA,387195495,Daniela,Unknown,CuauhtÃ©moc,19.41762,-99.16663,Entire home/apt,1607.0,2.0,67.0,16/06/2022,0.91,11.0,356.0,44.0
1060,11420133.0,SERENE GROUND FLOOR 1BR/1BA ON CALLE AMSTERDAM,48259354,Luis,Unknown,CuauhtÃ©moc,19.4092,-99.17111,Entire home/apt,1820.0,2.0,66.0,12/06/2022,0.87,26.0,365.0,11.0
1061,11431838.0,HIDDEN 1BED/1BA ON CALLE AMSTERDAM,48259354,Luis,Unknown,CuauhtÃ©moc,19.40925,-99.17088,Entire home/apt,2213.0,2.0,83.0,01/06/2022,1.08,26.0,363.0,10.0
1062,11440899.0,Long stays special price! Two patios & hammock,6753519,Ilse Y Diego,Unknown,CuauhtÃ©moc,19.4128,-99.15796,Entire home/apt,1000.0,1.0,232.0,10/03/2020,3.01,3.0,203.0,0.0
1065,12040462.0,Cozy studio,1497087,Penelope,Unknown,CuauhtÃ©moc,19.41457,-99.17503,Entire home/apt,606.0,1.0,134.0,30/05/2022,1.84,9.0,295.0,24.0
1066,10836762.0,Suite nueva minimalista 203,55904442,Gloria Amalia,Unknown,Benito JuÃ¡rez,19.38725,-99.1544,Entire home/apt,825.0,2.0,2.0,26/01/2018,0.04,8.0,355.0,0.0
1067,12041433.0,apartamento en Coyoacan,64463618,Daniel,Unknown,CoyoacÃ¡n,19.35461,-99.15955,Entire home/apt,1700.0,3.0,0.0,No_reviews,0.0,1.0,365.0,0.0
1068,11460775.0,New! Beautiful Apt. w/private entrance @ Condesa,45905271,Arturo,Unknown,CuauhtÃ©moc,19.40713,-99.1756,Entire home/apt,1212.0,3.0,16.0,16/05/2022,0.27,1.0,364.0,4.0
1070,11473257.0,Beautiful PH in Parques Polanco,60368225,Javier,Unknown,Miguel Hidalgo,19.441,-99.19088,Entire home/apt,1400.0,5.0,11.0,15/02/2020,0.17,1.0,31.0,0.0
1071,12041717.0,Amazing down town view from your flat!,64466496,Marta & Manuel,Unknown,CuauhtÃ©moc,19.43371,-99.14289,Entire home/apt,1214.0,1.0,247.0,09/06/2022,3.47,3.0,342.0,46.0
1072,12051150.0,2bed/bath BEST LOCATED in the heart of Polanco,7034081,Oscar,Unknown,Miguel Hidalgo,19.43022,-99.1938,Entire home/apt,2350.0,1.0,89.0,31/03/2022,1.19,1.0,0.0,3.0
1073,10851308.0,El PortÃ³n rojo -house in the most elegant area.,45600381,Juan Salvador,Unknown,Miguel Hidalgo,19.433805,-99.201553,Entire home/apt,2266.0,2.0,89.0,16/06/2022,1.17,1.0,343.0,19.0
1076,10852207.0,Suite totalmente equipada 103,55904442,Gloria Amalia,Unknown,Benito JuÃ¡rez,19.38725,-99.1544,Entire home/apt,990.0,2.0,1.0,29/10/2019,0.03,8.0,355.0,0.0
1078,10852696.0,Suite ejecutiva zona ideal 202.,55904442,Gloria Amalia,Unknown,Benito JuÃ¡rez,19.38725,-99.1544,Entire home/apt,825.0,2.0,8.0,10/04/2022,0.1,8.0,355.0,3.0
1079,11507931.0,"2BR, 2 Bathrooms,   Easy check-in, Security 24/7",22582850,Alejandro,Unknown,Miguel Hidalgo,19.43274,-99.17236,Entire home/apt,1313.0,3.0,68.0,01/02/2020,0.89,1.0,233.0,0.0
1080,11514841.0,Departamento nuevo,60690155,Sergio,Unknown,Ãlvaro ObregÃ³n,19.34143,-99.21434,Entire home/apt,500.0,10.0,44.0,13/11/2020,0.59,1.0,346.0,0.0
1081,12055598.0,Lovely & modern house in the heart Coyoacan,64568980,Veronica,Unknown,CoyoacÃ¡n,19.34837,-99.17522,Entire home/apt,3000.0,2.0,35.0,04/04/2022,0.61,1.0,306.0,5.0
1082,10853186.0,Suite ejecutiva nueva equipada 201,55904442,Gloria Amalia,Unknown,Benito JuÃ¡rez,19.38725,-99.1544,Entire home/apt,825.0,2.0,17.0,04/04/2022,0.22,8.0,355.0,8.0
1083,12068374.0,A green view in Polanco,3667025,Edgar,Unknown,Miguel Hidalgo,19.4361,-99.18937,Entire home/apt,3042.0,3.0,5.0,08/06/2021,0.09,1.0,146.0,0.0
1084,10853428.0,Suite amplia y bien ubicada 204,55904442,Gloria Amalia,Unknown,Benito JuÃ¡rez,19.38725,-99.1544,Entire home/apt,825.0,2.0,12.0,26/10/2021,0.16,8.0,355.0,1.0
1085,12072190.0,Town House 2 in San Angel - 2BR/3BA 1 Queen 2 Twin,6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.34952,-99.19023,Entire home/apt,1200.0,3.0,59.0,20/06/2022,0.92,17.0,357.0,21.0
1086,11524129.0,Lovely apartment near Centro Nacional de Artes.,36672694,Salvador,Unknown,Iztapalapa,19.36073,-99.1374,Entire home/apt,750.0,2.0,23.0,03/03/2020,0.39,1.0,10.0,0.0
1087,10853658.0,Suite ejecutiva excelente 102,55904442,Gloria Amalia,Unknown,Benito JuÃ¡rez,19.38725,-99.1544,Entire home/apt,825.0,2.0,24.0,03/01/2020,0.33,8.0,355.0,0.0
1090,11531343.0,1 Bedroom studio Condesa B,15400999,Rigoberto,Unknown,CuauhtÃ©moc,19.41901,-99.1745,Entire home/apt,631.0,10.0,29.0,08/05/2022,0.39,6.0,285.0,6.0
1091,12093439.0,Beautiful 1 room studio in condesa,15400999,Rigoberto,Unknown,CuauhtÃ©moc,19.42095,-99.1731,Entire home/apt,670.0,10.0,21.0,23/05/2022,0.28,6.0,183.0,9.0
1096,12109139.0,Full apartment,19700205,Eri,Unknown,CoyoacÃ¡n,19.34242,-99.13612,Entire home/apt,396.0,3.0,76.0,03/06/2022,1.06,1.0,314.0,10.0
1099,12109614.0,Awesome Mexican Loft with Best Roof Top in Condesa,899360,Julian,Unknown,CuauhtÃ©moc,19.41068,-99.17719,Entire home/apt,2457.0,14.0,60.0,11/06/2022,0.81,6.0,14.0,8.0
1101,11535270.0,Two story Penthouse In San Angel,53780765,Veronica,Unknown,Ãlvaro ObregÃ³n,19.34928,-99.19229,Entire home/apt,1950.0,3.0,56.0,19/06/2022,0.73,1.0,125.0,12.0
1102,11546372.0,Departamento independiente en casa con jardÃ­n.,50465640,Rodrigo,Unknown,Cuajimalpa de Morelos,19.36623,-99.27494,Entire home/apt,1000.0,2.0,48.0,10/05/2022,0.75,1.0,364.0,4.0
1103,10905603.0,Casa de Chiles - the heart of vibrant CuauhtÃ©moc,3016194,Justyna & Marco,Unknown,CuauhtÃ©moc,19.42606,-99.17408,Entire home/apt,1191.0,2.0,117.0,27/05/2022,1.56,1.0,339.0,15.0
1104,11546411.0,Cozy apartment in Ejercito Nacional,60930929,Eduardo,Unknown,Miguel Hidalgo,19.43793,-99.17944,Entire home/apt,1300.0,3.0,39.0,30/04/2022,0.51,1.0,350.0,10.0
1105,11551168.0,Departamento CoyoacÃ¡n,58191051,Yvonne,Unknown,CoyoacÃ¡n,19.32285,-99.1489,Entire home/apt,400.0,1.0,29.0,14/08/2021,0.38,2.0,140.0,1.0
1106,12114461.0,Apartament at historic center mexico,64688993,Maria De Lourdes,Unknown,CuauhtÃ©moc,19.42732,-99.13616,Entire home/apt,800.0,1.0,64.0,05/06/2022,0.86,2.0,240.0,9.0
1111,10907873.0,Condesa 2 bedroom spacious apt,6490895,Youssef,Unknown,Miguel Hidalgo,19.41203,-99.18193,Entire home/apt,1050.0,2.0,204.0,05/06/2022,2.65,2.0,311.0,26.0
1115,11572034.0,Polanco the coolest 1 bedroom photostudio,12776482,Jaroslava,Unknown,Miguel Hidalgo,19.43121,-99.19727,Entire home/apt,4036.0,3.0,0.0,No_reviews,0.0,1.0,178.0,0.0
1119,11573979.0,Espectacular departamento Condesa,59051593,Alejandro,Unknown,CuauhtÃ©moc,19.41682,-99.17612,Entire home/apt,2100.0,4.0,50.0,14/04/2019,0.66,1.0,235.0,0.0
1121,11574181.0,DEPA NUEVO Cerca del AEROPUERTO  1-6PERSON/CDMX,61169043,Roberto,Unknown,Gustavo A. Madero,19.45642,-99.09785,Entire home/apt,395.0,1.0,66.0,29/09/2019,0.9,1.0,0.0,0.0
1122,11581745.0,IncreÃ­ble departamento con vista a Paseo Reforma.,50089788,Lourdes,Unknown,CuauhtÃ©moc,19.43379,-99.15256,Entire home/apt,2200.0,2.0,42.0,06/06/2022,3.76,1.0,274.0,42.0
1123,12150804.0,Cozy house in the heart of Coyoacan,5330689,Alejandra,Unknown,CoyoacÃ¡n,19.35022,-99.15347,Entire home/apt,2750.0,1.0,2.0,17/05/2016,0.03,1.0,0.0,0.0
1124,10928822.0,Agradable estudio,56654115,Alejandra,Unknown,Gustavo A. Madero,19.47883,-99.11598,Entire home/apt,791.0,1.0,2.0,02/11/2016,0.03,1.0,335.0,0.0
1125,12152011.0,Amazing apartment in the heart of Col. Roma,55057156,Dalia,Unknown,CuauhtÃ©moc,19.41558,-99.15675,Entire home/apt,1414.0,7.0,9.0,16/01/2022,0.18,2.0,319.0,2.0
1126,12152021.0,Luxury cozy apartment in Col. Roma,55057156,Dalia,Unknown,CuauhtÃ©moc,19.41699,-99.15837,Entire home/apt,909.0,7.0,29.0,30/05/2022,0.39,2.0,319.0,8.0
1127,11591533.0,Sunny appartment near U.S. Embassy,33507575,Anne,Unknown,CuauhtÃ©moc,19.43371,-99.169,Entire home/apt,608.0,45.0,0.0,No_reviews,0.0,2.0,313.0,0.0
1129,11591964.0,Cozy room in Condesa,54490693,Lorenza & Mercedes,Unknown,CuauhtÃ©moc,19.4128,-99.17453,Entire home/apt,531.0,2.0,187.0,07/06/2022,2.45,3.0,71.0,40.0
1131,10957089.0,Perfect WFH/Staycation 3BR/2.5BA w/Interior Patios,3149134,Abril,Unknown,CuauhtÃ©moc,19.41382,-99.17969,Entire home/apt,2181.0,2.0,129.0,01/06/2022,1.67,6.0,38.0,25.0
1132,12155220.0,CONDESA - Great two bedroom apartment,3587788,Eduardo,Unknown,CuauhtÃ©moc,19.40394,-99.16896,Entire home/apt,1212.0,2.0,16.0,04/01/2020,0.21,2.0,172.0,0.0
1133,11593762.0,Great Location! Av. Santa Fe heart ofSanta Fe Corp,18506696,Diana,Unknown,Cuajimalpa de Morelos,19.35752,-99.27459,Entire home/apt,950.0,7.0,1.0,21/07/2021,0.09,3.0,0.0,1.0
1134,10971101.0,Apartment in Condesa 2 blocks from Parque MÃ©xico,780282,Mati,Unknown,CuauhtÃ©moc,19.40678,-99.17184,Entire home/apt,1054.0,2.0,179.0,06/06/2022,2.31,1.0,221.0,7.0
1135,11606162.0,ZAPATA CONDESA [*****],14731381,Alejandro,Unknown,CuauhtÃ©moc,19.41294,-99.17182,Entire home/apt,1099.0,1.0,186.0,16/06/2022,2.45,6.0,141.0,73.0
1136,12168754.0,"Modern w balcony 2 Bdrms + 1Studio, 3bth, Pool&Gym",29571425,Paul,Unknown,Ãlvaro ObregÃ³n,19.34809,-99.20273,Entire home/apt,1850.0,90.0,2.0,06/01/2022,0.35,3.0,70.0,2.0
1140,11608794.0,"Lovely, bright and quiet apartment in CoyoacÃ¡n",13110793,Gabriela,Unknown,CoyoacÃ¡n,19.34368,-99.14858,Entire home/apt,750.0,3.0,12.0,11/09/2021,0.16,1.0,344.0,2.0
1141,12173872.0,AMAZING 2BR IN THE HEART OF LA ROMA,21574559,Paulina,Unknown,CuauhtÃ©moc,19.41371,-99.15903,Entire home/apt,1271.0,2.0,9.0,23/02/2020,0.12,1.0,294.0,0.0
1144,12177411.0,Sky Pool + Luxury = The Sublime,10764020,Mr. W,Unknown,Miguel Hidalgo,19.42864,-99.19013,Entire home/apt,5048.0,2.0,36.0,07/06/2022,0.49,170.0,316.0,3.0
1145,11608974.0,1 bedroom studio Condesa C.,15400999,Rigoberto,Unknown,CuauhtÃ©moc,19.4211,-99.17339,Entire home/apt,629.0,10.0,30.0,05/03/2022,0.39,6.0,306.0,3.0
1147,11623710.0,"Unique style, comfy.  ideal for long stays",50927114,Celia,Unknown,CuauhtÃ©moc,19.414,-99.15766,Entire home/apt,1480.0,7.0,110.0,05/04/2022,1.44,1.0,85.0,11.0
1148,11626067.0,"Casa Donceles Apt 2â¤ï¸Ideal for Families, sanitized",54497443,Livia,Unknown,CuauhtÃ©moc,19.4368,-99.13839,Entire home/apt,1999.0,1.0,31.0,15/06/2022,0.41,10.0,318.0,6.0
1152,11659810.0,Cozy Art Deco flat near Condesa,36054193,Sophie,Unknown,Miguel Hidalgo,19.40165,-99.17453,Entire home/apt,1200.0,5.0,4.0,28/05/2022,0.08,1.0,44.0,2.0
1154,11659979.0,Polanco/Angel Independencia Suite 5,33604448,Alejandro,Unknown,CuauhtÃ©moc,19.43124,-99.17281,Entire home/apt,711.0,1.0,99.0,23/04/2022,1.3,6.0,357.0,20.0
1156,11037725.0,Studio in Mexico's City Best Neighborhood,57279888,Sofia,Unknown,Miguel Hidalgo,19.43001,-99.18876,Entire home/apt,707.0,5.0,38.0,05/06/2022,0.49,3.0,321.0,6.0
1157,11045950.0,"The Violet Raven, Amazing Flat in Casa Quetzal",50305161,Host Me Tender,Unknown,CuauhtÃ©moc,19.41915,-99.16028,Entire home/apt,1746.0,3.0,94.0,07/06/2022,1.22,39.0,161.0,47.0
1158,12223480.0,Restored 1940s Art Deco Apartment in Santa MarÃ­a La Ribera,8353735,Juan Carlos,Unknown,CuauhtÃ©moc,19.44886,-99.16359,Entire home/apt,1536.0,3.0,186.0,05/06/2022,2.8,1.0,148.0,34.0
1159,11669002.0,1 bedroom studio Condesa D.,15400999,Rigoberto,Unknown,CuauhtÃ©moc,19.42068,-99.17296,Entire home/apt,629.0,10.0,33.0,14/06/2022,0.43,6.0,205.0,7.0
1160,11670193.0,Woodrow Suite,12389380,Olivia,Unknown,CuauhtÃ©moc,19.43489,-99.13787,Entire home/apt,4039.0,3.0,70.0,10/03/2022,0.96,7.0,321.0,5.0
1161,11047706.0,HOME INN SUITES / SAN ÃNGEL,57330603,Federico,Unknown,Ãlvaro ObregÃ³n,19.36253,-99.18848,Entire home/apt,608.0,2.0,267.0,29/05/2022,3.46,1.0,310.0,45.0
1162,11679252.0,Departamento NUEVO  en la Napoles,62035163,Claudia,Unknown,Benito JuÃ¡rez,19.38448,-99.17836,Entire home/apt,1500.0,3.0,5.0,05/11/2018,0.07,2.0,324.0,0.0
1163,12251116.0,Very clean apartment / Departamento muy limpio,27438246,Francisco Javier,Unknown,CuauhtÃ©moc,19.45268,-99.16343,Entire home/apt,507.0,1.0,34.0,14/04/2022,0.46,1.0,260.0,4.0
1164,11049250.0,CÃ³modo departamento en excelente ubicaciÃ³n,55790859,Arturo,Unknown,Miguel Hidalgo,19.45719,-99.21415,Entire home/apt,590.0,2.0,38.0,09/06/2022,0.72,1.0,70.0,7.0
1165,11061435.0,Apartment in Iconic Building Overlooking Revolution Monument,10405447,Scott,Unknown,CuauhtÃ©moc,19.43616,-99.15305,Entire home/apt,2120.0,3.0,89.0,19/06/2022,1.25,1.0,299.0,21.0
1166,11688374.0,Lovely apt in Frida's neighborhood. CoyoacÃ¡n.,24049342,Mila,Unknown,CoyoacÃ¡n,19.35215,-99.16901,Entire home/apt,933.0,2.0,104.0,18/03/2019,1.36,1.0,279.0,0.0
1167,11064104.0,Cdmx Top-Rated Flat with Lush Green Views in La Condesa,179800202,BnButler,Unknown,CuauhtÃ©moc,19.41189,-99.17667,Entire home/apt,3609.0,3.0,176.0,05/06/2022,2.36,39.0,335.0,23.0
1172,12273013.0,Amazing Apt. in Polanco!,18334496,Nando,Unknown,Miguel Hidalgo,19.43098,-99.19083,Entire home/apt,1504.0,1.0,254.0,19/06/2022,3.43,4.0,78.0,46.0
1175,11702309.0,"7  Seven ""NY Lifestyle"" Polanco, Emilio Castelar",48451672,Paolo,Unknown,Miguel Hidalgo,19.42804,-99.19277,Entire home/apt,1387.0,4.0,43.0,10/10/2020,0.57,2.0,361.0,0.0
1177,12310042.0,"Nice apartment, great area",7408974,Maru Y Luis,Unknown,Miguel Hidalgo,19.431011,-99.180115,Entire home/apt,1200.0,2.0,37.0,17/06/2022,0.51,1.0,327.0,10.0
1178,11069279.0,"Great location, balcony+terrace, free parking",57456330,Lucero,Unknown,Benito JuÃ¡rez,19.40394,-99.15063,Entire home/apt,1200.0,4.0,113.0,01/04/2022,1.49,1.0,201.0,4.0
1179,12310352.0,Departamento en La Roma muy bien ubicado y seguro,37631807,Alejandro,Unknown,CuauhtÃ©moc,19.40536,-99.15546,Entire home/apt,1171.0,2.0,65.0,09/04/2022,0.98,2.0,1.0,17.0
1181,11720050.0,Gallery Loft in the heart of Mexico,50485522,Juan Pablo,Unknown,CuauhtÃ©moc,19.40466,-99.1635,Entire home/apt,663.0,4.0,201.0,11/06/2022,2.67,2.0,265.0,36.0
1182,11086887.0,Perfect Place for Executives Working in Santa Fe,18067492,Kathia,Unknown,Cuajimalpa de Morelos,19.35788,-99.285,Entire home/apt,650.0,29.0,32.0,07/04/2022,0.47,1.0,83.0,6.0
1186,11737612.0,Departamento nuevo,61873584,Gabriela,Unknown,CoyoacÃ¡n,19.30259,-99.14115,Entire home/apt,1000.0,2.0,76.0,16/11/2021,1.01,3.0,352.0,4.0
1188,12320480.0,Departamento en San JosÃ© Insurgentes,40295785,Ãlvaro,Unknown,Benito JuÃ¡rez,19.36444,-99.18481,Entire home/apt,1200.0,5.0,23.0,14/09/2021,0.31,1.0,122.0,1.0
1192,11147982.0,Edificio Glorieta 469,52269928,Olivia,Unknown,CuauhtÃ©moc,19.40415,-99.16964,Entire home/apt,1550.0,2.0,38.0,29/05/2022,0.52,1.0,164.0,9.0
1193,12324270.0,Bright and spacious bedroom in Roma,3762983,Daniela,Unknown,CuauhtÃ©moc,19.42017,-99.16321,Entire home/apt,1300.0,3.0,48.0,06/06/2022,0.65,1.0,247.0,8.0
1194,12333007.0,"Fachada antigua
1 cuadra de reforma",35438521,Mauricio,Unknown,CuauhtÃ©moc,19.43241,-99.15622,Entire home/apt,2500.0,30.0,12.0,11/12/2021,0.19,1.0,364.0,4.0
1195,11738597.0,Excelente zona al sur del D.F.,62446250,Olga,Unknown,CoyoacÃ¡n,19.33055,-99.13252,Entire home/apt,828.0,3.0,36.0,21/07/2021,0.5,2.0,232.0,1.0
1197,11158668.0,Flat with patio in the heart of Mexico city,25204474,MÃ³nica,Unknown,Benito JuÃ¡rez,19.39572,-99.17824,Entire home/apt,816.0,4.0,77.0,12/06/2022,1.0,1.0,33.0,6.0
1198,11742505.0,1 bedroom studio in Condesa E.,15400999,Rigoberto,Unknown,CuauhtÃ©moc,19.42104,-99.17307,Entire home/apt,635.0,10.0,30.0,09/03/2022,0.39,6.0,317.0,5.0
1199,11165194.0,Mexico City Best Location / Estudio en Polanco,57279888,Sofia,Unknown,Miguel Hidalgo,19.43001,-99.18884,Entire home/apt,565.0,3.0,30.0,26/10/2021,0.4,3.0,299.0,9.0
1200,11742636.0,Lovely Diego's Room Coyoacan center,49642900,Norma,Unknown,CoyoacÃ¡n,19.34771,-99.15674,Entire home/apt,589.0,1.0,332.0,17/04/2022,4.39,5.0,356.0,61.0
1202,12338076.0,Apartment with balcon,66600803,Karla,Unknown,CuauhtÃ©moc,19.42183,-99.17188,Entire home/apt,754.0,1.0,116.0,26/03/2022,1.59,1.0,315.0,10.0
1203,11169840.0,Beautiful Cozy Apartment in the heart of the City,22627053,Felicia,Unknown,CuauhtÃ©moc,19.42127,-99.15683,Entire home/apt,1314.0,3.0,32.0,20/05/2022,0.61,1.0,365.0,6.0
1205,11756821.0,Apto. 2 recamaras planta baja,50973331,Ed,Unknown,CuauhtÃ©moc,19.45081,-99.15797,Entire home/apt,300.0,25.0,66.0,31/05/2022,0.88,1.0,253.0,3.0
1206,11190142.0,"Cozy, Stylish Apt. close to WTC",25202450,Marisol & Ricardo,Unknown,Benito JuÃ¡rez,19.39697,-99.1737,Entire home/apt,2161.0,2.0,17.0,15/10/2016,0.22,1.0,0.0,0.0
1207,11762608.0,Modern and centrally located apartment in CDMX,16966960,Gonzalo,Unknown,Miguel Hidalgo,19.41202,-99.18333,Entire home/apt,1171.0,7.0,28.0,19/04/2022,0.38,1.0,355.0,4.0
1208,11211690.0,Beautiful deco apartment in Condesa.,58398324,Lucero,Unknown,CuauhtÃ©moc,19.41171,-99.16707,Entire home/apt,1457.0,2.0,70.0,15/05/2022,0.91,1.0,336.0,11.0
1210,11221421.0,"Beautiful Studio, amazing location, cool & quiet à¥",26107570,Ana,Unknown,Miguel Hidalgo,19.4125,-99.18742,Entire home/apt,2363.0,2.0,35.0,04/06/2022,0.51,2.0,178.0,7.0
1211,11777377.0,Suite independiente en planta baja,62704821,Pamela Y Salvador,Unknown,Benito JuÃ¡rez,19.38199,-99.15463,Entire home/apt,500.0,1.0,214.0,04/03/2020,2.81,3.0,171.0,0.0
1212,11228082.0,"Cozy Ground Floor Apt, Colonia Condesa (CDMX)",58398394,Berenice,Unknown,CuauhtÃ©moc,19.41733,-99.17521,Entire home/apt,1111.0,3.0,103.0,03/03/2020,1.35,1.0,19.0,0.0
1213,11798277.0,ArtsyðAuthenticðHistoric loftðcentro historico,34218304,Jorgeantonio,Unknown,CuauhtÃ©moc,19.43739,-99.15158,Entire home/apt,1199.0,2.0,150.0,12/06/2022,2.22,3.0,330.0,6.0
1214,12363919.0,Departamento en la colonia Roma.,31347370,Amaya,Unknown,CuauhtÃ©moc,19.41922,-99.16539,Entire home/apt,1000.0,2.0,50.0,27/05/2022,0.69,1.0,242.0,16.0
1219,11817694.0,Colorful Industrial Loft with Lightwell Balcony,46247902,Roberto,Unknown,Ãlvaro ObregÃ³n,19.34963,-99.25281,Entire home/apt,890.0,2.0,60.0,16/04/2022,0.95,6.0,364.0,15.0
1221,11818906.0,Beautiful apartement in the hip Condesa,62951625,Giulia,Unknown,CuauhtÃ©moc,19.41,-99.17388,Entire home/apt,800.0,1.0,12.0,03/11/2020,0.16,1.0,226.0,0.0
1223,12368205.0,"PRIVATE DACHTERRASSE, STYLISCHES STUDIO. SICHER.",66826281,Bettina,Unknown,Miguel Hidalgo,19.40534,-99.18262,Entire home/apt,950.0,5.0,76.0,04/06/2022,1.21,1.0,123.0,24.0
1224,11257155.0,Amazing flat excellent location,37266397,Alonso,Unknown,Benito JuÃ¡rez,19.37098,-99.18126,Entire home/apt,709.0,2.0,94.0,05/02/2022,1.22,5.0,311.0,10.0
1225,12385180.0,Ubicado en la emblemÃ¡tica colonia Roma Norte.,66950502,Angeles,Unknown,CuauhtÃ©moc,19.41537,-99.1565,Entire home/apt,1250.0,2.0,89.0,30/05/2022,1.28,1.0,138.0,18.0
1226,11825237.0,Top  Location Downtown Design Loft,25246983,Diana,Unknown,CuauhtÃ©moc,19.43427,-99.14578,Entire home/apt,883.0,1.0,218.0,29/05/2022,2.93,7.0,341.0,36.0
1227,11261727.0,Comfortable and centric appartment in Roma norte.,58784830,Fernando,Unknown,CuauhtÃ©moc,19.42098,-99.16892,Entire home/apt,1333.0,365.0,77.0,13/07/2019,1.22,2.0,45.0,0.0
1229,11826745.0,"Condesa fine taste,  spacious,  private, quiet.",63002135,Sophia,Unknown,CuauhtÃ©moc,19.41154,-99.17721,Entire home/apt,2849.0,3.0,56.0,08/02/2020,0.74,1.0,282.0,0.0
1233,12386342.0,PRIVATE 1BR/1BATH ON AV. AMSTERDAM,48259354,Luis,Unknown,CuauhtÃ©moc,19.40857,-99.16994,Entire home/apt,1807.0,2.0,68.0,22/04/2022,0.91,26.0,365.0,2.0
1234,11827100.0,"ROMA LOVELY HOUSE,  BEST LOCATION",63004593,Lisette,Unknown,CuauhtÃ©moc,19.41649,-99.16428,Entire home/apt,1261.0,3.0,73.0,07/04/2022,0.97,1.0,312.0,11.0
