,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
9046,39061758.0,El mejor espacio para llegar a tu lugar favorito!,218266129,Mariana,Unknown,CuauhtÃ©moc,19.40505,-99.14005,Private room,250.0,1.0,4.0,07/11/2021,0.12,1.0,168.0,1.0
9050,38902248.0,CONDESA Cool and Relax (Room 3),64049609,Erick,Unknown,CuauhtÃ©moc,19.40845,-99.17603,Private room,499.0,1.0,10.0,28/03/2020,0.3,3.0,48.0,0.0
9051,38778769.0,HabitaciÃ³n con Servicio de Hotel en Roma Norte,105880627,Block,Unknown,CuauhtÃ©moc,19.42375,-99.16614,Private room,988.0,1.0,70.0,24/04/2022,2.12,4.0,360.0,19.0
9053,38904564.0,2 recamaras con todos los servicios,168727436,Carlos Alberto,Unknown,Iztapalapa,19.3794,-99.03897,Private room,500.0,3.0,0.0,No_reviews,0.0,1.0,90.0,0.0
9054,39079927.0,"MONTAÃA Y NATURALEZA DENTRO DE LA CDMX, HABITACIÃN",2333952,Fernando,Unknown,CoyoacÃ¡n,19.30588,-99.19444,Private room,900.0,1.0,5.0,17/10/2021,0.18,2.0,177.0,1.0
9056,38905155.0,Comfy private bedroom with bathroom at Roma Sur.,68271539,Maria,Unknown,CuauhtÃ©moc,19.4019,-99.16599,Private room,262.0,4.0,59.0,13/06/2022,1.79,2.0,160.0,19.0
9060,38906476.0,CoyoacÃ¡n Tradicional,81616655,Sandy,Unknown,CoyoacÃ¡n,19.34572,-99.15434,Private room,450.0,20.0,12.0,12/05/2022,0.36,1.0,227.0,1.0
9064,39083715.0,Rento departamento con 2 recamaras para 4 personas,299551502,Luz,Unknown,Venustiano Carranza,19.43593,-99.10317,Private room,960.0,1.0,6.0,21/11/2021,0.19,3.0,80.0,2.0
9065,38907302.0,CONDESA Cool and Relax (Room 1) con baÃ±o privado,64049609,Erick,Unknown,CuauhtÃ©moc,19.40838,-99.17406,Private room,599.0,1.0,4.0,28/03/2020,0.12,3.0,21.0,0.0
9066,39084654.0,4-2-0 & LGBT+ Friends Welcome (Perfect Location),12415102,Peter,Unknown,CuauhtÃ©moc,19.42581,-99.16155,Private room,825.0,5.0,32.0,12/06/2022,1.0,1.0,75.0,8.0
9067,38794818.0,Clean and safe room 15 min to airport and downtown,156481146,Mario Alberto,Unknown,CuauhtÃ©moc,19.46413,-99.13464,Private room,210.0,2.0,9.0,07/03/2022,0.27,4.0,170.0,1.0
9072,38909647.0,HabitaciÃ³n Estudio con Desayuno Incluido # 4,260712825,Alejandro,Unknown,Tlalpan,19.29251,-99.16929,Private room,330.0,1.0,5.0,21/03/2022,0.17,7.0,355.0,3.0
9077,38926384.0,Selina Mexico City - Apartment Deluxe,225934240,Selina,Unknown,CuauhtÃ©moc,19.42818,-99.14174,Private room,2031.0,1.0,1.0,15/03/2022,0.3,12.0,193.0,1.0
9078,39086073.0,"HabitaciÃ³n cerca de Polanco (Carso, CitiBanamex)",286952667,Pao Y Luis,Unknown,Miguel Hidalgo,19.44618,-99.21311,Private room,385.0,1.0,1.0,18/11/2019,0.03,3.0,346.0,0.0
9079,38926397.0,Selina Mexico City - Apartment Deluxe Big,225934240,Selina,Unknown,CuauhtÃ©moc,19.42622,-99.14068,Private room,2141.0,1.0,1.0,30/12/2019,0.03,12.0,193.0,0.0
9085,38798534.0,Cerca de Ciudad Universitaria,172256912,Sajovy,Unknown,CoyoacÃ¡n,19.33479,-99.16109,Private room,250.0,1.0,0.0,No_reviews,0.0,1.0,179.0,0.0
9087,38801057.0,Renta de cuarto a 5 mins de Santa Fe,48796070,Ingrid Victoria,Unknown,Ãlvaro ObregÃ³n,19.34195,-99.24884,Private room,400.0,2.0,2.0,19/01/2020,0.06,3.0,364.0,0.0
9089,38803644.0,CONDESA Cool and Relax  (Room 2),64049609,Erick,Unknown,CuauhtÃ©moc,19.40808,-99.17451,Private room,499.0,1.0,12.0,17/02/2020,0.37,3.0,21.0,0.0
9091,38818895.0,Casa con UNA agradable recÃ¡mara disponible,56214432,Bertha,Unknown,Tlalpan,19.29168,-99.13321,Private room,543.0,2.0,1.0,11/06/2021,0.08,3.0,364.0,0.0
9093,39088309.0,QUIOSCO MORISCO,299591403,Antonieta,Unknown,CuauhtÃ©moc,19.44945,-99.16273,Private room,220.0,5.0,1.0,06/03/2020,0.04,1.0,365.0,0.0
9095,39090410.0,Mini Suite Intervallo 12m2 3er piso,16858411,Fernando,Unknown,Benito JuÃ¡rez,19.36354,-99.18716,Private room,560.0,3.0,14.0,08/04/2022,0.43,2.0,365.0,3.0
9097,38934351.0,Cuarto privado en Lindavista,127044831,Martin,Unknown,Gustavo A. Madero,19.48966,-99.13229,Private room,212.0,1.0,5.0,15/01/2021,0.15,3.0,171.0,0.0
9098,38824848.0,Hogar de Tlalpan11        20% off por semana,230992075,Ricardo,Unknown,Tlalpan,19.2908,-99.15582,Private room,550.0,2.0,0.0,No_reviews,0.0,9.0,327.0,0.0
9103,38950338.0,HabitaciÃ³n en departamento chevere!,120015923,Angelina,Unknown,Benito JuÃ¡rez,19.38707,-99.18759,Private room,550.0,1.0,3.0,08/10/2019,0.09,1.0,364.0,0.0
9104,39104212.0,"Room with private bathroom, terrace, breakfast",295008544,Hugo,Unknown,CuauhtÃ©moc,19.42551,-99.15618,Private room,731.0,2.0,52.0,10/04/2022,1.57,8.0,56.0,18.0
9106,38954208.0,El mejor departamento,230452227,Araceli,Unknown,Benito JuÃ¡rez,19.40237,-99.15123,Private room,300.0,2.0,31.0,03/08/2021,0.95,3.0,140.0,4.0
9109,39105968.0,HABITACIÃN EN CASA COLONIAL SEGURA ZONA SUR,296520328,Maria,Unknown,Tlalpan,19.27116,-99.1646,Private room,250.0,15.0,1.0,12/05/2021,0.07,2.0,362.0,0.0
9113,39111652.0,Selina Mexico City Downtown - Standard Room,225934240,Selina,Unknown,CuauhtÃ©moc,19.4282,-99.14087,Private room,1526.0,1.0,28.0,08/05/2022,0.92,12.0,193.0,10.0
9115,38843724.0,A room in a beautiful Art Nouveau building,14798982,Ombeline,Unknown,CuauhtÃ©moc,19.41637,-99.15648,Private room,640.0,2.0,2.0,06/01/2020,0.06,2.0,81.0,0.0
9116,38844393.0,Beautiful room with terrace,228762164,Leonardo,Unknown,CuauhtÃ©moc,19.41705,-99.17519,Private room,401.0,2.0,34.0,11/04/2022,1.03,2.0,148.0,14.0
9122,39113387.0,Linda recÃ¡mara en San JerÃ³nimo,268819510,Cecilia,Unknown,La Magdalena Contreras,19.3334,-99.2093,Private room,320.0,3.0,9.0,30/09/2021,0.28,3.0,269.0,2.0
9124,38850586.0,San SimÃ³n Room,180292099,Alejandra,Unknown,CuauhtÃ©moc,19.45854,-99.14092,Private room,235.0,1.0,1.0,02/03/2020,0.04,1.0,0.0,0.0
9136,39115325.0,A 15min de GRUPO SALINAS,80568143,Elizabeth Lucero,Unknown,Tlalpan,19.2778,-99.16946,Private room,350.0,1.0,4.0,15/06/2022,0.29,9.0,348.0,3.0
9138,38959445.0,Condesa big private bedroom with pool and terrace,44061536,AnikÃ³,Unknown,CuauhtÃ©moc,19.41108,-99.17705,Private room,1514.0,3.0,13.0,22/03/2022,0.4,4.0,323.0,7.0
9139,39126146.0,Selina Mexico City Downtown - Deluxe Room,225934240,Selina,Unknown,CuauhtÃ©moc,19.42609,-99.14204,Private room,1938.0,1.0,2.0,18/07/2021,0.07,12.0,194.0,1.0
9140,39127840.0,Selina Mexico City Downtown - Unique Room,225934240,Selina,Unknown,CuauhtÃ©moc,19.42591,-99.14076,Private room,2141.0,1.0,1.0,14/03/2022,0.3,12.0,191.0,1.0
9143,38962014.0,Exclusivo y confortable para una visita agradable,294073253,Rafael Emilio,Unknown,CoyoacÃ¡n,19.30168,-99.11679,Private room,500.0,1.0,1.0,31/12/2020,0.06,1.0,365.0,0.0
9145,39132514.0,Amplia habitaciÃ³n muy cerca de santa fe,300097848,Andres,Unknown,Cuajimalpa de Morelos,19.35526,-99.29545,Private room,250.0,30.0,0.0,No_reviews,0.0,1.0,179.0,0.0
9148,38973776.0,"Room with roofgarden and breakfast Juarez,Roma",295008544,Hugo,Unknown,CuauhtÃ©moc,19.42551,-99.15618,Private room,847.0,1.0,64.0,11/02/2022,1.92,8.0,70.0,12.0
9151,38976369.0,HabitaciÃ³n para 4 personas en Polanco c/ balcÃ³n.,27841247,Montserrat,Unknown,Miguel Hidalgo,19.43681,-99.18348,Private room,1164.0,1.0,0.0,No_reviews,0.0,29.0,341.0,0.0
9154,38976816.0,"RecÃ¡mara super amplia con TV , comoda",211183274,Dora Maria,Unknown,CoyoacÃ¡n,19.33779,-99.12856,Private room,300.0,1.0,13.0,01/05/2022,0.44,5.0,362.0,9.0
9157,38979632.0,HABITACION EN EL CENTRO HISTORICO,127233194,Carlos,Unknown,CuauhtÃ©moc,19.43737,-99.1366,Private room,306.0,1.0,53.0,06/06/2022,2.63,11.0,358.0,42.0
9158,39254250.0,PROMO! CDMX Sur Coapa UVM UAM TEC Hospitales y CC,139494866,Emmanuel,Unknown,Tlalpan,19.29897,-99.12826,Private room,299.0,3.0,1.0,22/11/2019,0.03,1.0,179.0,0.0
9159,38980266.0,Departamento renovado Metro Mixcoac,7086100,Oliverio,Unknown,Benito JuÃ¡rez,19.37567,-99.19075,Private room,446.0,1.0,1.0,04/10/2019,0.03,2.0,365.0,0.0
9163,38982727.0,Private room and bathroom. With pool and gym. SAFE,298676415,Ana Maria,Unknown,Benito JuÃ¡rez,19.363,-99.16327,Private room,450.0,2.0,1.0,01/02/2020,0.03,1.0,170.0,0.0
9171,38999518.0,A 200 m Universidad AnÃ¡huac Norte,126953469,Veronica,Unknown,Cuajimalpa de Morelos,19.3989,-99.26389,Private room,314.0,3.0,4.0,10/05/2020,0.12,3.0,189.0,0.0
9177,39008257.0,Mexican Garden - Private Room / Centric Safe area,34213141,Kevino,Unknown,Benito JuÃ¡rez,19.39538,-99.15755,Private room,409.0,1.0,81.0,15/05/2022,2.46,11.0,83.0,39.0
9178,39274983.0,HabitaciÃ³n con baÃ±o privado en el corazÃ³n de CDMX,155967746,Juan,Unknown,CuauhtÃ©moc,19.4324,-99.15131,Private room,480.0,1.0,21.0,27/11/2021,0.64,1.0,49.0,2.0
9179,39275298.0,Nice and Central Accommodation with Garden (Verde),115373950,Sonia,Unknown,CuauhtÃ©moc,19.43164,-99.16858,Private room,563.0,1.0,0.0,No_reviews,0.0,2.0,89.0,0.0
9181,39275913.0,MedellÃ­n's house of plants,223435206,Luc,Unknown,CuauhtÃ©moc,19.41566,-99.16614,Private room,350.0,1.0,55.0,24/01/2021,1.73,1.0,294.0,0.0
9186,39135652.0,Cuartos compartidos para viajeros.,27841247,Montserrat,Unknown,Miguel Hidalgo,19.4381,-99.1853,Private room,350.0,1.0,5.0,21/11/2020,0.16,29.0,270.0,0.0
9199,39155370.0,Se renta Cuarto en excelente ubicaciÃ³n,300361063,Mario,Unknown,CuauhtÃ©moc,19.42593,-99.157,Private room,3534.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
9204,39028287.0,Int Nac de Cienc Med yNutriciÃ³n SalvadorZubirÃ¡n,80568143,Elizabeth Lucero,Unknown,Tlalpan,19.27798,-99.16923,Private room,350.0,1.0,11.0,15/05/2022,0.33,9.0,317.0,2.0
9207,39028482.0,Habitacion privada en zona privilegiada,71138039,Rosi,Unknown,Miguel Hidalgo,19.43309,-99.21118,Private room,487.0,1.0,5.0,06/02/2020,0.16,2.0,362.0,0.0
9208,39029100.0,Recamara en bonito departamento cerca de la villa,128225211,Yas,Unknown,CuauhtÃ©moc,19.45651,-99.1264,Private room,350.0,2.0,0.0,No_reviews,0.0,1.0,179.0,0.0
9210,39300791.0,Linda suite B&B en San Miguel Chapultpec,46981156,Jimena,Unknown,Miguel Hidalgo,19.41371,-99.18243,Private room,942.0,2.0,12.0,16/03/2022,0.37,5.0,312.0,7.0
9211,39030622.0,Incredible Room at Beautiful House with Garden,34213141,Kevino,Unknown,Benito JuÃ¡rez,19.39577,-99.15907,Private room,550.0,1.0,167.0,18/06/2022,5.04,11.0,82.0,63.0
9213,39159888.0,5min CAMINANDO EXCELENTE MÃ©dicos del curso del IPN,80568143,Elizabeth Lucero,Unknown,Tlalpan,19.27918,-99.16879,Private room,350.0,1.0,1.0,22/08/2021,0.1,9.0,348.0,1.0
9214,39031167.0,Garden House - Lovely Private room in Centric Area,34213141,Kevino,Unknown,Benito JuÃ¡rez,19.39669,-99.1593,Private room,410.0,1.0,95.0,29/05/2022,2.87,11.0,71.0,27.0
9215,39031351.0,Excelente habitaciÃ³n en hermosa casa con jardÃ­n,299104280,Gaby,Unknown,Miguel Hidalgo,19.43446,-99.17787,Private room,356.0,1.0,7.0,14/05/2022,0.26,1.0,164.0,6.0
9216,39168471.0,"Linda habitaciÃ³n con terraza, en Vieja Casona,CDMX",124168084,Emma,Unknown,Benito JuÃ¡rez,19.3764,-99.14711,Private room,250.0,2.0,23.0,07/06/2022,0.72,1.0,33.0,9.0
9218,39303429.0,Universidad Intercontinental (UIC) 5min CAMINANDO,80568143,Elizabeth Lucero,Unknown,Tlalpan,19.27863,-99.16857,Private room,350.0,1.0,0.0,No_reviews,0.0,9.0,348.0,0.0
9219,39031507.0,Incredible House Close to everything & Safe Area,66522047,Stefano,Unknown,Benito JuÃ¡rez,19.39563,-99.15744,Private room,439.0,1.0,195.0,19/06/2022,5.89,11.0,70.0,77.0
9221,39032132.0,BIG ROOM in a Centric Stylish House - Local Area,66522047,Stefano,Unknown,Benito JuÃ¡rez,19.39736,-99.15915,Private room,444.0,1.0,110.0,29/05/2022,3.32,11.0,58.0,32.0
9225,39313648.0,Habitaciones en departamento de lujo panorÃ¡mico,301761588,Alexandra,Unknown,Benito JuÃ¡rez,19.36351,-99.16462,Private room,1000.0,4.0,1.0,09/11/2019,0.03,2.0,83.0,0.0
9226,39035017.0,"""Premium Bedroom #1 Polanco"" City view",61030249,Paul,Unknown,Miguel Hidalgo,19.434711,-99.208092,Private room,1110.0,1.0,66.0,03/04/2022,2.0,19.0,0.0,18.0
9227,39313995.0,"Room with roofgarden and breakfast Roma, Juarez",295008544,Hugo,Unknown,CuauhtÃ©moc,19.42551,-99.15618,Private room,523.0,2.0,64.0,29/12/2021,1.96,8.0,143.0,10.0
9232,39051440.0,Bright and cozy room in Col. del Valle  =),48365949,Juan Jose,Unknown,Benito JuÃ¡rez,19.36758,-99.16895,Private room,600.0,1.0,18.0,06/03/2020,0.55,1.0,0.0,0.0
9235,39051753.0,Condesa terrace bedroom in private house with pool,44061536,AnikÃ³,Unknown,CuauhtÃ©moc,19.41152,-99.17688,Private room,1434.0,3.0,17.0,24/03/2022,0.52,4.0,323.0,7.0
9236,39316846.0,Se renta bonita habitaciÃ³n para una persona,243962206,MÃ³nica,Unknown,Benito JuÃ¡rez,19.38223,-99.14773,Private room,4000.0,14.0,0.0,No_reviews,0.0,1.0,90.0,0.0
9237,39317234.0,Super habitaciÃ³n (red) con baÃ±o compartido CDMX,40007791,Carlos,Unknown,Benito JuÃ¡rez,19.39552,-99.1691,Private room,700.0,1.0,7.0,05/02/2022,0.23,5.0,184.0,4.0
9240,39191509.0,HabitaciÃ³n perfecta para estudiantes,300524662,Miguel,Unknown,Gustavo A. Madero,19.49858,-99.12634,Private room,1200.0,1.0,0.0,No_reviews,0.0,1.0,180.0,0.0
9242,39193220.0,"Recamara en PH,Muy buena vista e iluminaciÃ³n y GYM",64847404,Tavo,Unknown,Miguel Hidalgo,19.45897,-99.1917,Private room,250.0,3.0,8.0,03/01/2021,0.25,5.0,18.0,0.0
9243,39195549.0,Cuarto exclusivamente SEÃORITAS,261999811,Christian,Unknown,Gustavo A. Madero,19.49387,-99.13795,Private room,196.0,30.0,0.0,No_reviews,0.0,2.0,89.0,0.0
9244,39053268.0,Condesa balcony bedroom in private house with pool,44061536,AnikÃ³,Unknown,CuauhtÃ©moc,19.4123,-99.17878,Private room,1342.0,3.0,9.0,24/03/2022,0.28,4.0,323.0,5.0
9246,39197264.0,Hermosa habitaciÃ³n Colonia Roma Norte,300775591,Zuzny,Unknown,CuauhtÃ©moc,19.41895,-99.15504,Private room,600.0,3.0,0.0,No_reviews,0.0,2.0,178.0,0.0
9248,39320596.0,Cuevita - CDMX - HabitaciÃ³n 09,241037466,Clara,Unknown,Iztapalapa,19.2984,-99.0735,Private room,450.0,1.0,1.0,12/01/2020,0.03,5.0,364.0,0.0
9249,39320949.0,Cuevita  - CDMX - (26 personas),241037466,Clara,Unknown,Iztapalapa,19.29682,-99.07479,Private room,10400.0,1.0,1.0,07/02/2020,0.03,5.0,362.0,0.0
9252,39199358.0,Grand Royal Room,59519620,Carlos,Unknown,Benito JuÃ¡rez,19.3886,-99.16297,Private room,670.0,1.0,1.0,27/09/2020,0.05,2.0,293.0,0.0
9254,39199370.0,Friendly Room II,59519620,Carlos,Unknown,Benito JuÃ¡rez,19.38699,-99.16299,Private room,480.0,1.0,0.0,No_reviews,0.0,2.0,263.0,0.0
9256,39358364.0,RecÃ¡mara para mujer,108732385,Patti,Unknown,Cuajimalpa de Morelos,19.36855,-99.27949,Private room,560.0,1.0,7.0,18/03/2022,0.23,3.0,365.0,4.0
9259,39359212.0,Hermosa habitaciÃ³n en fraccionamiento cerrado,302323736,Javier Joaquin,Unknown,Tlalpan,19.29793,-99.12486,Private room,450.0,1.0,42.0,04/01/2022,1.3,1.0,331.0,7.0
9260,39199661.0,Departamento Regular,256648621,Neftali,Unknown,Iztapalapa,19.37124,-99.0675,Private room,600.0,1.0,1.0,12/11/2019,0.03,1.0,90.0,0.0
9263,39059137.0,Renta recamara para seÃ±oritas,299362641,Sara MarÃ­a,Unknown,CoyoacÃ¡n,19.32931,-99.14048,Private room,300.0,1.0,0.0,No_reviews,0.0,1.0,179.0,0.0
9264,39200684.0,HabitaciÃ³n econÃ³mica Y bien ubicada,300805075,Ivonne,Unknown,CoyoacÃ¡n,19.34777,-99.14567,Private room,280.0,1.0,28.0,03/04/2022,0.87,4.0,0.0,10.0
9265,39201310.0,HabitaciÃ³n  No 3 las Almendras,274540725,Marina,Unknown,Ãlvaro ObregÃ³n,19.37216,-99.21611,Private room,421.0,1.0,0.0,No_reviews,0.0,4.0,364.0,0.0
9269,39361900.0,HabitaciÃ³n para visitantes o estudiantes,11739061,Eduardo,Unknown,Xochimilco,19.2686,-99.13096,Private room,400.0,3.0,0.0,No_reviews,0.0,1.0,179.0,0.0
9271,39201896.0,Long term would be cheaper,64146487,Jin,Unknown,CuauhtÃ©moc,19.43115,-99.15597,Private room,808.0,1.0,0.0,No_reviews,0.0,2.0,179.0,0.0
9272,39465645.0,R2 HabitaciÃ³n CuÃ¡druple Sanitizada CÃ³moda CÃ©ntrica,82518209,Laura,Unknown,Venustiano Carranza,19.42697,-99.10776,Private room,720.0,1.0,8.0,20/05/2022,0.27,5.0,348.0,4.0
9274,39362145.0,"Private room in Polanco, fast wifi 35 mbs",14978763,ReBekita,Unknown,Miguel Hidalgo,19.43409,-99.19046,Private room,406.0,3.0,17.0,26/05/2022,0.53,1.0,102.0,11.0
9277,39365121.0,HabitaciÃ³n chapultepec,121070694,Pedro Antonio,Unknown,Miguel Hidalgo,19.42062,-99.1771,Private room,245.0,1.0,15.0,17/11/2021,0.47,1.0,7.0,5.0
9278,39203327.0,HabitaciÃ³n en departamento con buena vibra.,300775591,Zuzny,Unknown,CuauhtÃ©moc,19.41852,-99.15722,Private room,600.0,1.0,0.0,No_reviews,0.0,2.0,178.0,0.0
9281,39205851.0,"HabitaciÃ³n en PB, 2 camas individuales.",113570194,Veronica,Unknown,Benito JuÃ¡rez,19.37253,-99.17608,Private room,350.0,3.0,24.0,10/06/2022,0.74,5.0,65.0,12.0
9283,39206869.0,SE BUSCA COMPAÃER@ PARA VIVIR,164522396,VerÃ³nica,Unknown,Venustiano Carranza,19.45188,-99.11737,Private room,225.0,30.0,1.0,03/11/2019,0.03,1.0,179.0,0.0
9284,39484313.0,"Cercano AutÃ³dromo, Palacio....",37406674,Ma Esther,Unknown,Iztacalco,19.38082,-99.13332,Private room,450.0,2.0,5.0,10/05/2021,0.16,2.0,364.0,0.0
9285,39499205.0,"RB Music, Studio Experience. English Room",64426177,Demian,Unknown,Miguel Hidalgo,19.43077,-99.17347,Private room,666.0,1.0,12.0,15/03/2021,0.37,6.0,62.0,0.0
9286,39222000.0,Grupo NÃ³mada MX,175931391,Lorena,Unknown,CuauhtÃ©moc,19.43156,-99.13281,Private room,750.0,1.0,1.0,18/11/2019,0.03,1.0,179.0,0.0
9287,39222100.0,"Confortable Napoles Room, close to the entire cdmx",91742085,Jose,Unknown,Benito JuÃ¡rez,19.39322,-99.17789,Private room,750.0,2.0,15.0,11/06/2022,0.46,2.0,361.0,4.0
9288,39367091.0,"Recamaras amplias y tranquilas, precio x persona!",302386441,VerÃ³nica,Unknown,Xochimilco,19.26648,-99.13964,Private room,550.0,1.0,1.0,02/01/2020,0.03,1.0,180.0,0.0
9293,39223060.0,Finca Mama Elena  casa hostal,300990004,Jose Manuel,Unknown,Tlalpan,19.2866,-99.23314,Private room,853.0,3.0,0.0,No_reviews,0.0,1.0,89.0,0.0
9299,39224136.0,Casita Villa Coapa,300999387,Edy,Unknown,Tlalpan,19.28594,-99.1231,Private room,350.0,1.0,1.0,31/12/2019,0.03,1.0,179.0,0.0
9300,39519726.0,Nejapa hab.5  (no closet),255177282,Living,Unknown,Miguel Hidalgo,19.44389,-99.20696,Private room,400.0,3.0,29.0,01/05/2022,0.95,4.0,76.0,10.0
9301,39225434.0,Cuarto para excelente espacio & comodidad,301038383,Emiret,Unknown,CoyoacÃ¡n,19.32836,-99.12389,Private room,420.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
9309,39526349.0,Recamara privada en departamento amueblado,247024519,Ron Isaac,Unknown,CoyoacÃ¡n,19.34521,-99.12829,Private room,250.0,1.0,1.0,27/10/2019,0.03,1.0,364.0,0.0
9311,39228715.0,"Linda habitaciÃ³n privada, excelente ubicaciÃ³n.",98047252,Maria Jose,Unknown,Benito JuÃ¡rez,19.39788,-99.15084,Private room,500.0,2.0,6.0,31/03/2020,0.19,5.0,0.0,0.0
9314,39527662.0,Â¡Atractiva habitaciÃ³n  con todos los servicios!,303683315,Randy,Unknown,Ãlvaro ObregÃ³n,19.3576,-99.23573,Private room,350.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
9315,39381606.0,A Great Place to Rest for an Incredible Value,185535296,Eduardo,Unknown,Ãlvaro ObregÃ³n,19.3419,-99.19955,Private room,350.0,1.0,0.0,No_reviews,0.0,7.0,365.0,0.0
9318,39231232.0,Hermosa Casa en Chimalistac,299753561,Adan,Unknown,Ãlvaro ObregÃ³n,19.35213,-99.18208,Private room,12600.0,1.0,0.0,No_reviews,0.0,1.0,179.0,0.0
9325,39537070.0,CÃ³moda habitaciÃ³n con baÃ±o privado,96968231,Daniel,Unknown,CuauhtÃ©moc,19.41878,-99.14407,Private room,300.0,3.0,35.0,12/10/2021,1.09,4.0,202.0,13.0
9327,39388907.0,RECAMARA IDEAL PARA DESCANSO,227155922,Jassive,Unknown,Azcapotzalco,19.48406,-99.17727,Private room,200.0,15.0,0.0,No_reviews,0.0,3.0,180.0,0.0
9328,39537161.0,CÃ³moda y cÃ©ntrica habitaciÃ³n con baÃ±o privado.,96968231,Daniel,Unknown,CuauhtÃ©moc,19.41867,-99.14219,Private room,290.0,2.0,4.0,29/02/2020,0.13,4.0,202.0,0.0
9331,39705805.0,EL CUARTO AZUL y El KIOSCO MORISCO,305180007,Eduardo,Unknown,CuauhtÃ©moc,19.45065,-99.1557,Private room,379.0,1.0,101.0,24/05/2022,3.15,2.0,39.0,33.0
9333,39552178.0,HabitaciÃ³n CuÃ¡druple - Ajusco - Rancho El ParaÃ­so,128993582,Abraham,Unknown,Tlalpan,19.21629,-99.22894,Private room,2800.0,1.0,1.0,12/10/2020,0.05,7.0,365.0,0.0
9336,39553008.0,Bonito cuarto amueblado,303902480,Roberto,Unknown,CoyoacÃ¡n,19.31528,-99.13928,Private room,192.0,6.0,0.0,No_reviews,0.0,1.0,90.0,0.0
9339,39553063.0,The Wild Oscar Polanco Bed and Breakfast,303901726,The Wild,Unknown,Miguel Hidalgo,19.42917,-99.19045,Private room,4241.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
9340,39714749.0,Universidad Intercontinental (UIC) 5 min CAMINANDO,80568143,Elizabeth Lucero,Unknown,Tlalpan,19.27957,-99.16938,Private room,7099.0,1.0,0.0,No_reviews,0.0,9.0,348.0,0.0
9342,39721616.0,"MONTAÃA Y NATURALEZA DENTRO DE LA CDMX  ""SUITE""",2333952,Fernando,Unknown,CoyoacÃ¡n,19.30614,-99.19619,Private room,1200.0,1.0,0.0,No_reviews,0.0,2.0,267.0,0.0
9343,39398957.0,Casa Raffaello â¢ SAPRI Private Room #4,96211594,Rafael,Unknown,CuauhtÃ©moc,19.42463,-99.16603,Private room,927.0,1.0,113.0,07/06/2022,3.94,12.0,81.0,78.0
9344,39555320.0,"Cuarto amplio, lindo y completo justo para ti =)",35042188,Dafne,Unknown,Tlalpan,19.29644,-99.1621,Private room,330.0,1.0,6.0,26/01/2020,0.2,6.0,0.0,0.0
9345,39555913.0,La casa de las libelulas,244927870,Mayre,Unknown,Benito JuÃ¡rez,19.36857,-99.15751,Private room,350.0,1.0,0.0,No_reviews,0.0,2.0,363.0,0.0
9346,39399031.0,Se renta habitaciÃ³n en buenas condiciones,301285078,Alberto,Unknown,Gustavo A. Madero,19.49537,-99.11429,Private room,200.0,1.0,2.0,14/02/2020,0.07,1.0,364.0,0.0
9348,39722540.0,MINIcuartito BaÃ±o PRIV 2 calles HOSP 20 NOV-cocina,52169905,Car,Unknown,Benito JuÃ¡rez,19.37162,-99.17402,Private room,232.0,2.0,12.0,19/02/2021,0.38,6.0,355.0,0.0
9349,39722621.0,Acogedora habitaciÃ³n Excelente ubicaciÃ³n y zona .,70339740,Cecilia,Unknown,Miguel Hidalgo,19.42533,-99.22293,Private room,710.0,2.0,2.0,19/08/2021,0.06,2.0,363.0,1.0
9354,39562186.0,HabitaciÃ³n privada en hermoso departamento Condesa,164512779,Alexandra,Unknown,Miguel Hidalgo,19.40659,-99.18183,Private room,700.0,1.0,0.0,No_reviews,0.0,1.0,89.0,0.0
9355,39727199.0,La GalerÃ­a: un lugar para trabajar y descansar,224686205,Gonzalo,Unknown,Miguel Hidalgo,19.39801,-99.18086,Private room,800.0,1.0,1.0,05/11/2021,0.13,1.0,179.0,1.0
9356,39399217.0,Casa Raffaello â¢ SORRENTO Private Room #2,96211594,Rafael,Unknown,CuauhtÃ©moc,19.42463,-99.16603,Private room,999.0,1.0,96.0,06/06/2022,3.29,12.0,85.0,59.0
9357,39563323.0,Marit Depa,137582482,Marit,Unknown,Tlalpan,19.292,-99.15704,Private room,200.0,1.0,3.0,31/01/2020,0.09,1.0,20.0,0.0
9358,39399351.0,Casa Raffaello â¢ CAPRI Private Room #1,96211594,Rafael,Unknown,CuauhtÃ©moc,19.42463,-99.16603,Private room,996.0,1.0,83.0,05/06/2022,2.77,12.0,62.0,61.0
9359,39564135.0,LUXURY ROOM WELL LOCATED. COYOACÃN,257445849,Paula,Unknown,CoyoacÃ¡n,19.35584,-99.15729,Private room,990.0,2.0,3.0,07/03/2020,0.1,3.0,365.0,0.0
9363,39570869.0,Hermosa habitaciÃ³n WTC/NÃ¡poles,57820861,Maria,Unknown,Benito JuÃ¡rez,19.3902,-99.18124,Private room,697.0,3.0,1.0,19/11/2019,0.03,1.0,364.0,0.0
