,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
0,102444,Safe and Comfortable apartment,535515,Joel,Joel,La Florida,-33.55981,-70.55494,Shared room,70443,1,0,No_reviews,0.0,1,365,0,Unknown
1,49392,Share my Flat in Providencia,224592,Maria,Maria,Providencia,-33.43266,-70.60072,Private room,46669,3,0,No_reviews,0.0,2,178,0,Unknown
2,24225724,ARRIENDO PIEZA EN CHICUREO,156055914,Juan Manuel,Juan Manuel,Quilicura,-33.30319,-70.69612,Private room,18357,5,0,No_reviews,0.0,1,179,0,Unknown
3,25352401,Casa nicolas,190475718,Nicolas,Nicolas,La Pintana,-33.59622,-70.67131,Private room,10000,1,0,No_reviews,0.0,1,89,0,14824
4,33305262,Habitación con baño privado,250854540,Matias,Matias,La Florida,-33.56327,-70.55508,Private room,11500,1,1,2019-04-02,0.03,1,360,0,Unknown
5,1618821,Room for rent in shared apartment.,8439302,Veronica Maria,Veronica Maria,La Florida,-33.58357,-70.58625,Private room,22013,7,0,No_reviews,0.0,1,365,0,Unknown
6,11253705,"Habitación cómoda, lugar seguro .",58353795,Sra.Rosa,Sra.Rosa,La Pintana,-33.59979,-70.59242,Private room,52832,1,0,No_reviews,0.0,1,365,0,Unknown
7,40707516,Lofts lugar exclusivo vista privilegiada Chicureo,280222105,Roxana,Roxana,Quilicura,-33.31922,-70.69587,Entire home/apt,70714,3,22,2022-03-22,0.73,3,17,14,Unknown
8,31726393,Casa en puente alto,221867728,Andres,Andres,La Florida,-33.56436,-70.56819,Entire home/apt,50000,1,0,No_reviews,0.0,1,179,0,Unknown
9,47800065,Parcela con piscina y casa para descanso,383362006,German,German,Maipú,-33.5768,-70.78,Entire home/apt,150000,4,5,2021-07-18,0.3,1,89,1,Unknown
10,1805957,Cool apartment in Providencia,9461713,Mauro,Mauro,Providencia,-33.43054,-70.61197,Entire home/apt,79248,15,0,No_reviews,0.0,1,347,0,Unknown
11,513333,Private room in Metro Colon,55685236,María José,María José,Providencia,-33.42918,-70.59036,Private room,15000,1,71,2019-11-03,0.64,1,172,0,Unknown
12,529207,Gran Casa Hermosa vista la mejor !!,2294459,Cristian,Cristian,Peñalolén,-33.47721,-70.52016,Private room,528323,5,0,No_reviews,0.0,1,365,0,Unknown
13,533042,"Hola, Ven a conocer Santiago!",2619406,Cristian,Cristian,Providencia,-33.42845,-70.61774,Entire home/apt,39624,3,122,2022-05-14,1.8,1,132,17,Unknown
14,1806658,Room  Bellavista Neighbourhood,9468386,Victoria,Victoria,Recoleta,-33.42466,-70.64047,Private room,22894,2,0,No_reviews,0.0,1,362,0,Unknown
15,1810705,Tu Mejor Elección Santiago Centro,1884403,Ariel,Ariel,Santiago,-33.45175,-70.64049,Private room,22013,2,7,2015-01-14,0.07,1,141,0,Unknown
16,1854958,2do piso casa en Las Condes,9682413,Felipe,Felipe,Las Condes,-33.40346,-70.54718,Private room,44027,1,0,No_reviews,0.0,1,365,0,Unknown
17,1864347,"Private room Plaza las Lilas, 2 blocks to metro",9721704,Monica,Monica,Providencia,-33.42853,-70.59434,Private room,22000,3,0,No_reviews,0.0,1,363,0,Unknown
18,1873527,Furnished apartment in Stgo Center,9762063,Arriendo,Arriendo,Santiago,-33.4528,-70.65521,Entire home/apt,39624,4,5,2018-03-08,0.05,1,365,0,Unknown
19,1886495,Excelente departamento Las Condes,851098,Maria Isabel,Maria Isabel,Las Condes,-33.41918,-70.56866,Private room,37126,1,0,No_reviews,0.0,1,365,0,Unknown
20,52811,Suite Providencia 1 Santiago Chile,244792,Cristián,Cristián,Providencia,-33.42959,-70.6188,Entire home/apt,47549,1,46,2021-11-04,0.33,3,172,1,Unknown
21,53494,depto centro ski el colorado chile,249097,Paulina,Paulina,Lo Barnechea,-33.34344,-70.29432,Entire home/apt,149999,2,38,2021-05-22,0.52,1,264,0,Unknown
22,1892699,Habitación Individual Disponible,9838063,Rossana,Rossana,Santiago,-33.43855,-70.64371,Private room,69184,3,0,No_reviews,0.0,1,365,0,Unknown
23,65058,Dpto amoblado centro historico,318016,Patricio,Patricio,Recoleta,-33.43049,-70.64135,Private room,52832,2,0,No_reviews,0.0,1,365,0,Unknown
24,73752,Barrio Lastarria,374124,Daniela&Ricardo,Daniela&Ricardo,Santiago,-33.43868,-70.64414,Private room,70443,3,0,No_reviews,0.0,1,365,0,Unknown
25,533257,Heart of Santiago: Bellas Artes Apt,2620569,Jessica,Jessica,Santiago,-33.43615,-70.64867,Private room,52832,2,0,No_reviews,0.0,1,365,0,Unknown
26,558026,"Vista Cordillera de los Andes, Providencia",2743887,Marcia,Marcia,Providencia,-33.43451,-70.62698,Entire home/apt,37895,2,20,2022-06-13,0.23,1,317,14,Unknown
27,559852,Deluxe 2 Bedrooms Apartment,2752180,Marcos,Marcos,Providencia,-33.42649,-70.61571,Entire home/apt,96859,2,12,2019-07-14,0.14,7,264,0,Unknown
28,564038,DEPARTAMENTO EN BARRIO BELLAS ARTES,2773531,Betty,Betty,Santiago,-33.43811,-70.64547,Entire home/apt,74846,2,1,2013-11-27,0.01,1,365,0,Unknown
29,566139,"Comodo Departamento, Mejor Sector Providencia",2784499,Betzabe,Betzabe,Providencia,-33.4262,-70.61853,Entire home/apt,57235,3,198,2022-05-30,1.65,2,320,19,Unknown
30,583154,Room in downtown close to metro,2872968,Jaime,Jaime,Santiago,-33.45592,-70.63256,Private room,44027,1,0,No_reviews,0.0,1,365,0,Unknown
31,600739,2 Bedrooms Apartments (MH),2752180,Marcos,Marcos,Providencia,-33.42492,-70.61605,Entire home/apt,96859,2,22,2018-07-18,0.26,7,264,0,Unknown
32,600741,1 Bedroom Apartments (ML),2752180,Marcos,Marcos,Providencia,-33.42462,-70.61619,Entire home/apt,61638,2,9,2017-02-28,0.11,7,169,0,Unknown
33,609532,"Cacao Apartament, SANTIAGO",3022172,Andrea,Andrea,Santiago,-33.43799,-70.6481,Private room,70443,1,0,No_reviews,0.0,3,365,0,Unknown
34,622498,Amazing !! Apartment Las Condes 01,3085810,Luis Hernan,Luis Hernan,Las Condes,-33.41263,-70.58843,Entire home/apt,96859,4,28,2021-03-20,0.23,3,48,0,Unknown
35,643936,"CACAO MINT, SANTIAGO",3022172,Andrea,Andrea,Santiago,-33.43721,-70.64889,Private room,70443,3,0,No_reviews,0.0,3,365,0,Unknown
36,1898234,Excelente Depa en Plaza Ñuñoa Chile,9860458,Patricia,Patricia,Ñuñoa,-33.45542,-70.60443,Entire home/apt,88054,3,0,No_reviews,0.0,1,358,0,Unknown
37,80482,Room Private for Woman,154527,Jacqueline,Jacqueline,La Florida,-33.51918,-70.59149,Private room,22276,2,0,No_reviews,0.0,1,364,0,Unknown
38,83677,Loft in Pocuro,456388,Keno,Keno,Providencia,-33.43159,-70.59202,Entire home/apt,127678,1,0,No_reviews,0.0,1,365,0,Unknown
39,1905521,4 Bed/2 Bath  Parque Arauco Mall,9890877,Fernando,Fernando,Vitacura,-33.39871,-70.57523,Entire home/apt,87173,3,164,2022-06-04,1.58,1,302,14,Unknown
40,88944,COZY APT. PROVIDENCIA METRO WIFI TV,485358,Macarena,Macarena,Providencia,-33.4222,-70.60846,Entire home/apt,30819,3,167,2022-05-31,1.29,1,250,8,Unknown
41,643967,"CACAO CHERRY, SANTIAGO CENTER",3022172,Andrea,Andrea,Santiago,-33.43602,-70.64886,Private room,70443,1,0,No_reviews,0.0,3,365,0,Unknown
42,656930,Spacious shared room Providencia,619256,Rodrigo,Rodrigo,Providencia,-33.41866,-70.61127,Private room,35000,1,3,2021-12-12,0.23,5,365,2,Unknown
43,1906152,Habitación en Acogedor Departamento_Plaza Ñuñoa,1139234,Paula,Paula,Ñuñoa,-33.45728,-70.59157,Private room,17611,1,16,2022-01-31,0.22,1,356,4,Unknown
44,90629,Hermoso departamento individual,491051,Marcy-Lú,Marcy-Lú,Santiago,-33.43787,-70.64082,Entire home/apt,88054,3,0,No_reviews,0.0,1,365,0,Unknown
45,1914509,HAB.INDEPENDIENTE CON BAÑO Y ESTAR.,9930439,Ana,Ana,Las Condes,-33.4197,-70.55696,Private room,35222,7,0,No_reviews,0.0,1,365,0,Unknown
46,90694,Apartment x Rent in Providencia 802,491253,Hector,Hector,Providencia,-33.4259,-70.61692,Entire home/apt,39999,3,60,2022-05-15,0.45,4,348,3,Unknown
47,668257,"view of the Andes, best located!",2645138,Maria,Maria,Las Condes,-33.41795,-70.58175,Entire home/apt,105665,14,19,2022-05-28,0.16,1,358,1,Unknown
48,1932045,Apart-Hotel Latino--hermosos & muy cómodos deptos.,10001202,Marcia,Marcia,Providencia,-33.43461,-70.62498,Entire home/apt,37962,1,18,2020-11-08,0.18,1,294,0,Unknown
49,90769,New & Warm Apartment in Providencia,491253,Hector,Hector,Providencia,-33.42864,-70.62178,Entire home/apt,39000,4,12,2013-03-20,0.09,4,172,0,Unknown
50,1936528,"Departamento Santiago Centro, a minutos del centro",10019352,Daniel,Daniel,Santiago,-33.4467,-70.64625,Entire home/apt,44027,2,0,No_reviews,0.0,1,365,0,Unknown
51,91083,INFI Santiago: Bellas Artes- Bellavista- Lastarria,492663,JuanKa,JuanKa,Santiago,-33.43901,-70.64463,Entire home/apt,39624,3,126,2017-07-17,0.98,3,60,0,Unknown
52,679753,Habitación doble con baño privado,619256,Rodrigo,Rodrigo,Providencia,-33.41773,-70.61102,Entire home/apt,45000,1,1,2013-04-09,0.01,5,365,0,Unknown
53,683664,"1 block U.Catolica, subway S.Lucia",3329548,Alojamiento Empresarial Chile,Alojamiento Empresarial Chile,Santiago,-33.44245,-70.64234,Entire home/apt,51952,90,5,2013-08-14,0.04,4,346,0,Unknown
54,725463,Costanera Center Apartment Santiago,3751231,Hernan,Hernan,Providencia,-33.41971,-70.60915,Entire home/apt,61638,2,3,2022-01-29,0.03,3,353,1,Unknown
55,726012,Opera Apartment Santiago Chile,3751231,Hernan,Hernan,Santiago,-33.44146,-70.6463,Entire home/apt,70443,2,11,2022-04-24,0.09,3,361,2,Unknown
56,1954924,Cozy furnished Apt. in Providencia,10104469,Paola,Paola,Providencia,-33.42659,-70.61543,Entire home/apt,48430,30,0,No_reviews,0.0,1,365,0,Unknown
57,734844,beautiful & comfy apartment Stgo,3832872,Claudia,Claudia,Santiago,-33.44481,-70.6339,Private room,19372,5,85,2022-05-18,0.75,1,365,2,Unknown
58,94147,"Great house in Santiago, Las Condes",493996,Abraham,Abraham,Las Condes,-33.39929,-70.54542,Private room,43146,1,2,2011-12-07,0.02,1,365,0,Unknown
59,1998362,City View High Rise Condo with Balcony,2136082,Francisca,Francisca,Las Condes,-33.41048,-70.59837,Entire home/apt,105665,3,12,2022-05-10,0.12,1,365,5,Unknown
60,95139,Room Family Home,506998,Rafael,Rafael,Santiago,-33.43665,-70.67835,Private room,62518,7,0,No_reviews,0.0,1,365,0,Unknown
61,748389,Room & Breakfast in Las Condes,3930966,Rodrigo,Rodrigo,Las Condes,-33.42271,-70.57536,Private room,44027,2,0,No_reviews,0.0,1,365,0,Unknown
62,2030023,Furnished Apartment Barrio Italia,10425066,Josué,Josué,Providencia,-33.44409,-70.6189,Private room,14969,30,5,2017-02-20,0.06,2,55,0,Unknown
63,752562,Bonito Acogedor/Cool New Cozy Apart n Bellas Artes,491253,Hector,Hector,Santiago,-33.4407,-70.66163,Entire home/apt,33000,7,1,2014-07-26,0.01,4,0,0,Unknown
64,754744,Apartment downtown Santiago Chile,3968799,Lizandra,Lizandra,Santiago,-33.44583,-70.65322,Entire home/apt,61638,3,0,No_reviews,0.0,1,365,0,Unknown
65,96722,Private bathroom room in Las Condes,513040,Elby,Elby,Las Condes,-33.42532,-70.58566,Private room,52832,1,0,No_reviews,0.0,1,365,0,Unknown
66,100057,DEPARTAMENTO CENTRO DE SANTIAGO,526328,Fernando,Fernando,Santiago,-33.43199,-70.65789,Private room,70443,14,2,2012-02-13,0.01,1,365,0,Unknown
67,2040885,Departamento Amoblado,10451907,Isabel,Isabel,Santiago,-33.43714,-70.64832,Private room,61638,5,0,No_reviews,0.0,1,365,0,Unknown
68,106795,departamento santiago centro,552381,Nora,Nora,Santiago,-33.43974,-70.65493,Entire home/apt,70443,1,0,No_reviews,0.0,1,365,0,Unknown
69,768868,Opera Santiago Studio,3751231,Hernan,Hernan,Santiago,-33.43954,-70.6465,Entire home/apt,44027,2,1,2012-12-19,0.01,3,364,0,Unknown
70,2041953,Spacious 2BD Apt in Great Location,10472197,Marco,Marco,Providencia,-33.43048,-70.6088,Entire home/apt,60757,7,1,2014-01-09,0.01,1,365,0,Unknown
71,777178,1 block Parque Bustamente&Subway,3761736,Rodrigo,Rodrigo,Providencia,-33.44446,-70.63271,Entire home/apt,26416,5,101,2022-06-17,0.87,1,259,16,Unknown
72,2054452,Depto con estilo en Providencia,10523331,Blanca,Blanca,Providencia,-33.42688,-70.60104,Entire home/apt,30819,90,0,No_reviews,0.0,1,365,0,Unknown
73,116494,DEPARTAMENTO SANTIAGO CHILE,588476,Antonio,Antonio,Santiago,-33.43855,-70.64486,Private room,52832,1,0,No_reviews,0.0,1,365,0,Unknown
74,2065906,Apto. en pleno corazón de Stgo.,10567910,Guillermo,Guillermo,Recoleta,-33.43375,-70.63616,Entire home/apt,50191,4,28,2022-01-26,0.29,1,236,3,Unknown
75,780664,"Suite Apartments, santiago chile",2873648,Rodrigo,Rodrigo,Ñuñoa,-33.4557,-70.59981,Private room,83651,2,0,No_reviews,0.0,1,365,0,Unknown
76,2080451,bedroom´s downtown (cool and quite),1273587,Katina,Katina,Santiago,-33.43949,-70.63913,Private room,32078,3,4,2016-11-06,0.05,1,355,0,Unknown
77,119688,Nice & quiet place in Providencia,603746,Marco,Marco,Providencia,-33.43022,-70.60677,Private room,39624,1,0,No_reviews,0.0,1,365,0,Unknown
78,2096152,Bellisima habitacion,10693075,Mario Andres,Mario Andres,Las Condes,-33.40707,-70.58549,Shared room,75726,1,0,No_reviews,0.0,1,365,0,Unknown
79,122128,habitacion  single de Juan,612580,Juan,Juan,Providencia,-33.43871,-70.60424,Private room,66040,1,0,No_reviews,0.0,1,365,0,Unknown
80,122810,Beautiful furnished apartment,614958,Victor,Victor,Recoleta,-33.42361,-70.63984,Entire home/apt,26416,2,8,2018-03-24,0.13,1,264,0,Unknown
81,787045,right at home,4134987,Mirey,Mirey,La Reina,-33.45534,-70.5602,Private room,16000,4,124,2022-06-19,1.06,2,365,2,Unknown
82,2098590,"TURISMO BELLAVISTA, Best View 4",1463563,Arnaldo,Arnaldo,Santiago,-33.46983,-70.64086,Entire home/apt,48430,2,1,2016-10-17,0.01,6,179,0,Unknown
83,795701,Dpto.2 dormitorios capacidad para 5,4191304,Doris,Doris,Santiago,-33.44128,-70.6563,Entire home/apt,57235,1,19,2019-10-14,0.16,4,364,0,Unknown
84,123569,Habitación Single,617378,Carolina,Carolina,Santiago,-33.44972,-70.64641,Private room,48430,1,0,No_reviews,0.0,1,365,0,Unknown
85,2119824,Habitación independiente luminosa,1892348,Cecilia,Cecilia,Providencia,-33.42963,-70.59133,Private room,16000,1,18,2019-01-27,0.18,2,172,0,Unknown
86,124075,Habitación Doble baño compartido,619256,Rodrigo,Rodrigo,Providencia,-33.41905,-70.61165,Private room,35222,2,1,2012-01-19,0.01,5,365,0,Unknown
87,124291,habitacion con baño privado,619919,Livia,Livia,Las Condes,-33.42015,-70.55652,Private room,52832,5,0,No_reviews,0.0,1,365,0,Unknown
88,131054,habitación para 1,645012,Norman,Norman,Santiago,-33.44356,-70.63505,Private room,35222,1,0,No_reviews,0.0,1,365,0,Unknown
89,798444,Furnished apartment in Santiago!,4204978,Ari,Ari,Santiago,-33.4377,-70.64733,Entire home/apt,40628,2,19,2022-04-09,0.17,8,218,2,Unknown
90,2120795,Furnished Apartment Barrio Italia,10425066,Josué,Josué,Providencia,-33.44509,-70.61751,Private room,14089,1,4,2016-01-29,0.05,2,172,0,Unknown
91,798907,GREAT APT NEAR MONEDA PALACE ! JUST REMODELED,1571003,Franek,Franek,Recoleta,-33.43151,-70.65042,Entire home/apt,35429,2,264,2022-06-05,2.27,5,312,44,Unknown
92,799674,Flat Ski Resort Colorado Farellones,144235,Cristobal,Cristobal,Lo Barnechea,-33.34941,-70.2936,Entire home/apt,333345,2,4,2021-09-17,0.06,1,361,2,Unknown
93,811005,Furnished bedroom in apartment,1693645,María,María,Providencia,-33.43903,-70.61413,Private room,20376,30,1,2015-04-30,0.01,2,358,0,Unknown
94,132624,departamento  centrico lado Subway,651711,Administrador,Administrador,Santiago,-33.43385,-70.65641,Private room,88679,1,0,No_reviews,0.0,1,365,0,Unknown
95,2122694,Beautiful apt. Great Location,8814556,Benjamin,Benjamin,Santiago,-33.44614,-70.65134,Entire home/apt,22894,30,38,2022-06-14,0.46,5,306,4,Unknown
96,133295,Lux Las Condes Furnished Apartments,13553614,Felipe,Felipe,Las Condes,-33.41121,-70.58845,Entire home/apt,220134,7,83,2022-03-08,0.64,2,365,1,Unknown
97,133783,Beautiful room in Providencia,656696,María Victoria,María Victoria,Providencia,-33.42974,-70.60432,Private room,44027,1,0,No_reviews,0.0,1,365,0,Unknown
98,814875,Departamento sector privilegiado,2784499,Betzabe,Betzabe,Providencia,-33.42642,-70.6174,Entire home/apt,48430,3,146,2022-06-07,1.56,2,312,21,Unknown
99,2124550,Impressive view to the Andes,1417853,Andrés,Andrés,Providencia,-33.42198,-70.60734,Entire home/apt,36005,10,201,2022-03-18,2.23,2,154,9,Unknown
100,844274,A New Apartment in Civic District,3329548,Alojamiento Empresarial Chile,Alojamiento Empresarial Chile,Santiago,-33.44884,-70.65166,Entire home/apt,51952,90,0,No_reviews,0.0,4,365,0,Unknown
101,2138997,Habitación sector el Golf,10835267,Fernando,Fernando,Vitacura,-33.40662,-70.5997,Private room,44027,1,22,2022-06-16,0.26,1,364,1,Unknown
102,135927,New Cozy Apartment in Providencia,491253,Hector,Hector,Providencia,-33.42884,-70.62196,Entire home/apt,56952,2,39,2020-01-02,0.3,4,0,0,Unknown
103,2139248,Acogedor departamento,1129019,Barbara Ivonne,Barbara Ivonne,Ñuñoa,-33.45279,-70.63022,Entire home/apt,22132,30,216,2020-03-17,2.12,1,150,0,Unknown
104,136438,Fully Furnished Apartment Providencia,667910,Roxana,Roxana,Providencia,-33.42343,-70.60899,Entire home/apt,47000,1,39,2022-05-31,0.31,10,307,7,Unknown
105,136993,Apto Las condes - Santiago de Chile,670148,Ursa,Ursa,Las Condes,-33.41215,-70.58929,Entire home/apt,51828,1,0,No_reviews,0.0,1,363,0,Unknown
106,858097,"Full Dpt, El Golf neighborhood (2)",743719,Roberto,Roberto,Las Condes,-33.41642,-70.60251,Entire home/apt,39624,2,126,2022-03-30,1.12,3,300,13,Unknown
107,2154502,"HABITACION, CAMA DOBLE En el Golf",10992575,Gloria,Gloria,Las Condes,-33.41447,-70.59715,Private room,52832,1,0,No_reviews,0.0,1,365,0,Unknown
108,858199,"studio-space, bathroom, Santiago",2171434,Ximena,Ximena,Ñuñoa,-33.45542,-70.57811,Private room,26416,5,5,2019-12-03,0.08,1,363,0,Unknown
109,2164297,"Acogedor departamento  providencia, iluminado",11043297,Maria,Maria,Providencia,-33.44464,-70.63103,Private room,12000,90,0,No_reviews,0.0,1,196,0,Unknown
110,879962,ARGO Santiago/ Providencia: Bustamante/ Italia,492663,JuanKa,JuanKa,Santiago,-33.44908,-70.63297,Entire home/apt,37863,3,92,2022-05-02,0.81,3,127,17,Unknown
111,880713,Beautiful Apartment in the best loc,667910,Roxana,Roxana,Providencia,-33.42216,-70.60945,Entire home/apt,48143,1,39,2020-01-07,0.35,10,283,0,Unknown
112,139270,Better Location,679343,Mayer Ltda,Mayer Ltda,Santiago,-33.44808,-70.65389,Private room,105665,1,0,No_reviews,0.0,1,365,0,Unknown
113,2185829,"Departamento amoblado Nuevo, 2 perst",11146031,Maguy,Maguy,Santiago,-33.46878,-70.64126,Entire home/apt,35974,15,0,No_reviews,0.0,5,23,0,Unknown
114,139484,Great studio at Bellas Artes,678317,Nicolas,Nicolas,Santiago,-33.43489,-70.64532,Entire home/apt,19500,30,16,2022-05-14,0.19,3,335,3,Unknown
115,2192791,Studio close to Historic Downtown,8814556,Benjamin,Benjamin,Santiago,-33.44881,-70.64714,Entire home/apt,21133,30,33,2020-11-07,0.33,5,294,0,Unknown
116,142622,"Dormitorio cama 2 plazas, baño en suite  y parking",639690,Gilda,Gilda,La Reina,-33.44522,-70.54603,Private room,39624,3,2,2022-04-16,0.03,1,363,1,Unknown
117,881843,Nice Flat in the center of Santiago,1961985,Eliana,Eliana,Santiago,-33.43584,-70.64874,Entire home/apt,30000,2,83,2022-03-21,0.81,1,351,7,Unknown
118,2205451,Bellas Artes: Best neighborhood !,10945288,Vicente,Vicente,Santiago,-33.43873,-70.64487,Entire home/apt,30819,30,173,2022-03-08,1.7,1,90,1,Unknown
119,144172,Bedroom furnished home environment,698776,Elizabeth,Elizabeth,Santiago,-33.4435,-70.64535,Private room,52832,6,0,No_reviews,0.0,1,365,0,Unknown
120,147552,Near the mountain chain,712922,Karim,Karim,Lo Barnechea,-33.36054,-70.51288,Shared room,36983,1,5,2018-04-22,0.06,2,365,0,Unknown
121,2215096,Great view (Andes) Forestal Park 9,131488797,Daniela,Daniela,Recoleta,-33.43234,-70.64653,Entire home/apt,48286,4,170,2022-06-05,1.87,6,43,11,Unknown
122,154395,BRIGHT AND COZY SPACIOUS LAS CONDES free Parking,716143,Eugenio,Eugenio,Las Condes,-33.41433,-70.58213,Entire home/apt,46271,7,199,2022-06-03,1.62,1,333,14,Unknown
123,885444,Special price!! Apartment 1st floo,982805,Alfredo,Alfredo,Santiago,-33.44952,-70.64248,Entire home/apt,22639,30,3,2021-11-24,0.03,1,360,1,Unknown
124,2237756,"Aparts  Suite, 2 AMBIENTES  Providencia",11426225,Augusto Eduardo,Augusto Eduardo,Providencia,-33.4254,-70.6166,Entire home/apt,45000,2,17,2022-01-29,0.3,1,79,6,Unknown
125,903677,Apart Hotel  Santa Lucia Lastarria,4830840,Magdalena,Magdalena,Santiago,-33.44019,-70.64127,Entire home/apt,66040,90,7,2014-11-28,0.06,4,364,0,Unknown
126,905085,"Carmelitas Contemporary 1BR w/ TV Cable, Wifi, Pool, Gym, Metro",4199174,Fran,Fran,Las Condes,-33.40603,-70.55853,Entire home/apt,55597,2,144,2022-05-24,1.33,3,362,25,Unknown
127,154615,Furnished apartment near Metro,743719,Roberto,Roberto,Las Condes,-33.41641,-70.60232,Entire home/apt,39624,2,49,2022-06-07,0.37,3,303,4,Unknown
128,2250077,"espectacular ubicación, providencia. Moderno",264242,María Elena,María Elena,Providencia,-33.43359,-70.62674,Entire home/apt,22571,7,16,2019-08-17,0.21,2,203,0,Unknown
129,2258550,"Santiago apartments, Downtown, WiFi",11320654,Paulo,Paulo,Santiago,-33.4401,-70.66357,Entire home/apt,44027,3,0,No_reviews,0.0,1,365,0,Unknown
130,158137,Pieza independiente,759002,José,José,Ñuñoa,-33.46029,-70.59377,Private room,35222,1,0,No_reviews,0.0,1,365,0,Unknown
131,910775,Furnished Apartment Forestal Park 5,131488797,Daniela,Daniela,Recoleta,-33.43225,-70.64744,Entire home/apt,45857,3,181,2022-04-29,1.68,6,61,6,Unknown
132,919862,"Central, comfortable and nice apart",4942310,Cristina,Cristina,Santiago,-33.44704,-70.63606,Entire home/apt,52832,2,0,No_reviews,0.0,1,365,0,Unknown
133,2260567,5 min. walk Palacio de la Moneda.,9719637,Emelina Y Miguel,Emelina Y Miguel,Santiago,-33.44578,-70.64764,Entire home/apt,23775,3,420,2022-05-09,4.14,1,226,40,Unknown
134,2261604,"Las Condes Circle Atenas, Parks",11233034,Ana,Ana,Las Condes,-33.41648,-70.55915,Private room,31699,3,1,2015-05-28,0.01,2,365,0,Unknown
135,160729,Apartment on 9th floor. Stunning views!,769822,Ronald,Ronald,Santiago,-33.4484,-70.6322,Entire home/apt,22894,1,17,2019-10-03,0.41,1,172,0,Unknown
136,2262112,Many Light  Bedroom at Las Condes,11233034,Ana,Ana,Las Condes,-33.41512,-70.55945,Private room,30819,3,2,2014-08-09,0.02,2,365,0,Unknown
137,923568,Private Room in Barrio Lastarria,4703232,Shawn,Shawn,Santiago,-33.43921,-70.63982,Private room,25536,2,27,2016-03-04,0.28,1,0,0,Unknown
138,2266580,Habitación para 2-La Reina,11573256,Enrique Y Berta,Enrique Y Berta,La Reina,-33.45587,-70.52759,Private room,35222,2,2,2016-01-27,0.02,2,365,0,Unknown
139,2270718,Habitación para 1 persona- La Reina,11573256,Enrique Y Berta,Enrique Y Berta,La Reina,-33.45514,-70.52759,Private room,26416,1,3,2016-02-08,0.03,2,365,0,Unknown
140,932079,Santiago Downtown Touristic 1,5015387,Christian,Christian,Santiago,-33.44605,-70.64771,Entire home/apt,44027,5,2,2015-07-04,0.02,3,223,0,Unknown
141,2285130,¡¡NEW!! CULTURA-BOHEMIA:BELLAVISTA!,11673304,Katherine Y Felipe,Katherine Y Felipe,Recoleta,-33.43442,-70.63681,Entire home/apt,52832,2,15,2019-03-19,0.15,2,85,0,Unknown
142,932108,Santiago Downtown Touristic 2,5015387,Christian,Christian,Santiago,-33.44717,-70.6469,Entire home/apt,44027,5,4,2021-10-15,0.05,3,222,1,Unknown
143,2368571,Rent a room in Providencia,12102505,Matias,Matias,Providencia,-33.42882,-70.62526,Private room,35222,1,2,2014-10-26,0.02,1,344,0,Unknown
144,939923,Rent Departament  Loft USD 80 x dia,5079038,Luis,Luis,Santiago,-33.43959,-70.6574,Private room,88054,3,0,No_reviews,0.0,1,365,0,Unknown
145,172103,casa familia,821265,Ivonne,Ivonne,Independencia,-33.42261,-70.65958,Private room,23775,1,0,No_reviews,0.0,1,365,0,Unknown
146,2405806,Excelente ubicación con metro cerca,12295819,Catalina,Catalina,Las Condes,-33.40592,-70.57797,Private room,61638,1,1,2014-07-31,0.01,1,365,0,Unknown
147,175077,Depto cerca Plaza Armas,836768,Martita,Martita,Santiago,-33.43556,-70.65358,Entire home/apt,52832,1,0,No_reviews,0.0,1,365,0,Unknown
148,948890,"Dpto 2 dormitorios, para 6 personas",4191304,Doris,Doris,Santiago,-33.44224,-70.65857,Entire home/apt,57235,1,57,2019-07-28,0.53,4,363,0,Unknown
149,2405957,Excellent independent apartment,12297870,Ines,Ines,Ñuñoa,-33.44309,-70.57287,Private room,44027,2,0,No_reviews,0.0,1,365,0,Unknown
150,964303,"loft in the historic center ,brazil",5256004,Roberto,Roberto,Santiago,-33.44101,-70.66559,Entire home/apt,51708,1,0,No_reviews,0.0,1,365,0,Unknown
151,978590,arriendos de departamentos diarios,5356419,Maria Eugenia,Maria Eugenia,Santiago,-33.43626,-70.64759,Private room,56354,1,0,No_reviews,0.0,1,365,0,Unknown
152,176932,Room Near Bellavista,846125,Patricio,Patricio,Recoleta,-33.42458,-70.63899,Private room,35222,1,0,No_reviews,0.0,1,365,0,Unknown
153,2412933,A1 Nice & cozy up to 6  subway at the front door!!,12319292,Cecilia,Cecilia,Estación Central,-33.45593,-70.7002,Entire home/apt,83651,2,95,2022-03-21,1.01,5,352,5,Unknown
154,2419113,Departamento para 2 personas,4191304,Doris,Doris,Santiago,-33.43967,-70.65694,Entire home/apt,44027,1,4,2019-03-31,0.04,4,365,0,Unknown
155,176943,comfortable room in the center of,846097,Monica Gabriela,Monica Gabriela,Providencia,-33.42464,-70.61539,Private room,35222,1,0,No_reviews,0.0,1,365,0,Unknown
156,1004301,APT Santiago. 4 mins walking from Metro Station,4890910,Francisco,Francisco,Santiago,-33.43545,-70.65677,Entire home/apt,36983,28,285,2022-05-21,2.59,1,110,3,Unknown
